split	fold	model	chosen_alpha	inner_scores_json
union_component_leave_one_out	component-06	pocket_structure_ridge_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":9.740329708768044},{""alpha"":0.1,""inner_rmse"":4.063422439740918},{""alpha"":1.0,""inner_rmse"":3.3888908916478724},{""alpha"":10.0,""inner_rmse"":2.4129566070026653},{""alpha"":100.0,""inner_rmse"":1.8667139172996885}]"
union_component_leave_one_out	component-06	concat_ecfp_pocket_ridge_S0	0.01	"[{""alpha"":0.01,""inner_rmse"":1.4121866688956801},{""alpha"":0.1,""inner_rmse"":1.4122049981663767},{""alpha"":1.0,""inner_rmse"":1.4123877805574094},{""alpha"":10.0,""inner_rmse"":1.414168550168609},{""alpha"":100.0,""inner_rmse"":1.4291348563334267}]"
union_component_leave_one_out	component-06	concat_gmolai_pocket_ridge_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":2.0781386727452276},{""alpha"":0.1,""inner_rmse"":2.0059293889611793},{""alpha"":1.0,""inner_rmse"":1.8410667899552708},{""alpha"":10.0,""inner_rmse"":1.6421163280571691},{""alpha"":100.0,""inner_rmse"":1.3604146180723442}]"
union_component_leave_one_out	component-06	pocket_composition_ridge_S1	100.0	"[{""alpha"":0.01,""inner_rmse"":1.6571487929316193},{""alpha"":0.1,""inner_rmse"":1.6571235289313724},{""alpha"":1.0,""inner_rmse"":1.6568712904799934},{""alpha"":10.0,""inner_rmse"":1.6543893196382884},{""alpha"":100.0,""inner_rmse"":1.6334786936585333}]"
union_component_leave_one_out	component-06	pocket_structure_ridge_S1	100.0	"[{""alpha"":0.01,""inner_rmse"":1.6965783215099357},{""alpha"":0.1,""inner_rmse"":1.6965621135183802},{""alpha"":1.0,""inner_rmse"":1.696400022398726},{""alpha"":10.0,""inner_rmse"":1.6947785587128883},{""alpha"":100.0,""inner_rmse"":1.678919225917112}]"
union_component_leave_one_out	component-06	concat_ecfp_pocket_ridge_S1	0.01	"[{""alpha"":0.01,""inner_rmse"":1.3966094834118499},{""alpha"":0.1,""inner_rmse"":1.3966273307497943},{""alpha"":1.0,""inner_rmse"":1.39680525881659},{""alpha"":10.0,""inner_rmse"":1.3985346057683434},{""alpha"":100.0,""inner_rmse"":1.4129825076213471}]"
union_component_leave_one_out	component-06	concat_gmolai_pocket_ridge_S1	100.0	"[{""alpha"":0.01,""inner_rmse"":2.1376944345001077},{""alpha"":0.1,""inner_rmse"":1.9247378841559397},{""alpha"":1.0,""inner_rmse"":1.6571651332140849},{""alpha"":10.0,""inner_rmse"":1.5505011479094049},{""alpha"":100.0,""inner_rmse"":1.3420134949713294}]"
union_component_leave_one_out	component-06	negative_pocket_permuted_concat_gmolai_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":2.2525026481591572},{""alpha"":0.1,""inner_rmse"":2.0622788809446657},{""alpha"":1.0,""inner_rmse"":1.709452322143603},{""alpha"":10.0,""inner_rmse"":1.5835117812176063},{""alpha"":100.0,""inner_rmse"":1.3642881132417903}]"
stratified_random_pair_5fold_non_headline	random-01	nuisance_ridge	100.0	"[{""alpha"":0.01,""inner_rmse"":1.6120398559716669},{""alpha"":0.1,""inner_rmse"":1.6110825728506821},{""alpha"":1.0,""inner_rmse"":1.6020711403178347},{""alpha"":10.0,""inner_rmse"":1.5452658511523434},{""alpha"":100.0,""inner_rmse"":1.4294743297760255}]"
stratified_random_pair_5fold_non_headline	random-01	ligand_ecfp_ridge	0.01	"[{""alpha"":0.01,""inner_rmse"":1.2733028910107305},{""alpha"":0.1,""inner_rmse"":1.2733073474992898},{""alpha"":1.0,""inner_rmse"":1.2733529372424202},{""alpha"":10.0,""inner_rmse"":1.2738925826818983},{""alpha"":100.0,""inner_rmse"":1.2812142073920014}]"
stratified_random_pair_5fold_non_headline	random-01	ligand_gmolai_ridge	100.0	"[{""alpha"":0.01,""inner_rmse"":1.810827370854368},{""alpha"":0.1,""inner_rmse"":1.7327655295914248},{""alpha"":1.0,""inner_rmse"":1.5173281941529777},{""alpha"":10.0,""inner_rmse"":1.5412317666300872},{""alpha"":100.0,""inner_rmse"":1.4110683300044373}]"
stratified_random_pair_5fold_non_headline	random-01	protein_sequence_ridge	100.0	"[{""alpha"":0.01,""inner_rmse"":1.4060384429754131},{""alpha"":0.1,""inner_rmse"":1.4060371915957581},{""alpha"":1.0,""inner_rmse"":1.4060246814573556},{""alpha"":10.0,""inner_rmse"":1.4058999448339058},{""alpha"":100.0,""inner_rmse"":1.4046880298466042}]"
stratified_random_pair_5fold_non_headline	random-01	concat_ecfp_sequence_ridge	0.01	"[{""alpha"":0.01,""inner_rmse"":1.2239002827906258},{""alpha"":0.1,""inner_rmse"":1.2239216294068618},{""alpha"":1.0,""inner_rmse"":1.2241349022609078},{""alpha"":10.0,""inner_rmse"":1.226242705759382},{""alpha"":100.0,""inner_rmse"":1.2440783402271625}]"
stratified_random_pair_5fold_non_headline	random-01	pocket_composition_ridge_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":5.9810249660626},{""alpha"":0.1,""inner_rmse"":4.744216218683973},{""alpha"":1.0,""inner_rmse"":2.4713061164191132},{""alpha"":10.0,""inner_rmse"":1.8304538416076321},{""alpha"":100.0,""inner_rmse"":1.6623826416802734}]"
stratified_random_pair_5fold_non_headline	random-01	pocket_structure_ridge_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":10.964374431090167},{""alpha"":0.1,""inner_rmse"":5.468387865727458},{""alpha"":1.0,""inner_rmse"":2.426245390711326},{""alpha"":10.0,""inner_rmse"":1.7424666198168912},{""alpha"":100.0,""inner_rmse"":1.6257217155310817}]"
stratified_random_pair_5fold_non_headline	random-01	concat_ecfp_pocket_ridge_S0	0.01	"[{""alpha"":0.01,""inner_rmse"":1.3061805784131202},{""alpha"":0.1,""inner_rmse"":1.306210253003341},{""alpha"":1.0,""inner_rmse"":1.3065049836261629},{""alpha"":10.0,""inner_rmse"":1.3092696313716716},{""alpha"":100.0,""inner_rmse"":1.3273537143568468}]"
stratified_random_pair_5fold_non_headline	random-01	concat_gmolai_pocket_ridge_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":1.891579827883965},{""alpha"":0.1,""inner_rmse"":1.841595166997835},{""alpha"":1.0,""inner_rmse"":1.6425305361833784},{""alpha"":10.0,""inner_rmse"":1.523710542741726},{""alpha"":100.0,""inner_rmse"":1.4113198075092463}]"
stratified_random_pair_5fold_non_headline	random-01	pocket_composition_ridge_S1	100.0	"[{""alpha"":0.01,""inner_rmse"":1.7752303230278634},{""alpha"":0.1,""inner_rmse"":1.7750739076939488},{""alpha"":1.0,""inner_rmse"":1.773516366815498},{""alpha"":10.0,""inner_rmse"":1.7585743309922377},{""alpha"":100.0,""inner_rmse"":1.6532690191656882}]"
stratified_random_pair_5fold_non_headline	random-01	pocket_structure_ridge_S1	100.0	"[{""alpha"":0.01,""inner_rmse"":1.6215559384192588},{""alpha"":0.1,""inner_rmse"":1.621515296810844},{""alpha"":1.0,""inner_rmse"":1.62110977021386},{""alpha"":10.0,""inner_rmse"":1.6171411592951384},{""alpha"":100.0,""inner_rmse"":1.5843437319842149}]"
stratified_random_pair_5fold_non_headline	random-01	concat_ecfp_pocket_ridge_S1	0.01	"[{""alpha"":0.01,""inner_rmse"":1.3156254645044727},{""alpha"":0.1,""inner_rmse"":1.3156384245550286},{""alpha"":1.0,""inner_rmse"":1.3157685223560358},{""alpha"":10.0,""inner_rmse"":1.3171044615719814},{""alpha"":100.0,""inner_rmse"":1.3294601928618572}]"
stratified_random_pair_5fold_non_headline	random-01	concat_gmolai_pocket_ridge_S1	100.0	"[{""alpha"":0.01,""inner_rmse"":1.9220573019703713},{""alpha"":0.1,""inner_rmse"":1.8295104493968615},{""alpha"":1.0,""inner_rmse"":1.521065160966266},{""alpha"":10.0,""inner_rmse"":1.4831720716296988},{""alpha"":100.0,""inner_rmse"":1.4106459233623838}]"
stratified_random_pair_5fold_non_headline	random-01	negative_pocket_permuted_concat_gmolai_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":1.6665503373726185},{""alpha"":0.1,""inner_rmse"":1.613101935929372},{""alpha"":1.0,""inner_rmse"":1.4360105327736357},{""alpha"":10.0,""inner_rmse"":1.4460475168727696},{""alpha"":100.0,""inner_rmse"":1.3900659810669946}]"
stratified_random_pair_5fold_non_headline	random-02	nuisance_ridge	100.0	"[{""alpha"":0.01,""inner_rmse"":1.5778409982638648},{""alpha"":0.1,""inner_rmse"":1.5772468969862725},{""alpha"":1.0,""inner_rmse"":1.5715585972214334},{""alpha"":10.0,""inner_rmse"":1.5304636686656317},{""alpha"":100.0,""inner_rmse"":1.4138198850923451}]"
stratified_random_pair_5fold_non_headline	random-02	ligand_ecfp_ridge	10.0	"[{""alpha"":0.01,""inner_rmse"":1.2170788420323144},{""alpha"":0.1,""inner_rmse"":1.217063125744863},{""alpha"":1.0,""inner_rmse"":1.2169107445896477},{""alpha"":10.0,""inner_rmse"":1.2157922242431842},{""alpha"":100.0,""inner_rmse"":1.2186613594957176}]"
stratified_random_pair_5fold_non_headline	random-02	ligand_gmolai_ridge	100.0	"[{""alpha"":0.01,""inner_rmse"":1.3992680134093147},{""alpha"":0.1,""inner_rmse"":1.4055872408621886},{""alpha"":1.0,""inner_rmse"":1.4276421917803734},{""alpha"":10.0,""inner_rmse"":1.3783932987918242},{""alpha"":100.0,""inner_rmse"":1.2000746395530208}]"
stratified_random_pair_5fold_non_headline	random-02	protein_sequence_ridge	100.0	"[{""alpha"":0.01,""inner_rmse"":1.3842036944895748},{""alpha"":0.1,""inner_rmse"":1.3842024476596413},{""alpha"":1.0,""inner_rmse"":1.3841899829033695},{""alpha"":10.0,""inner_rmse"":1.3840656886405254},{""alpha"":100.0,""inner_rmse"":1.3828570974078764}]"
stratified_random_pair_5fold_non_headline	random-02	concat_ecfp_sequence_ridge	10.0	"[{""alpha"":0.01,""inner_rmse"":1.1937494154044896},{""alpha"":0.1,""inner_rmse"":1.193743239921274},{""alpha"":1.0,""inner_rmse"":1.1936849408045267},{""alpha"":10.0,""inner_rmse"":1.1933945719580594},{""alpha"":100.0,""inner_rmse"":1.2008002631303294}]"
stratified_random_pair_5fold_non_headline	random-02	pocket_composition_ridge_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":7.6123868066144},{""alpha"":0.1,""inner_rmse"":5.89914606127585},{""alpha"":1.0,""inner_rmse"":2.7758583494142344},{""alpha"":10.0,""inner_rmse"":1.766576922318129},{""alpha"":100.0,""inner_rmse"":1.5877718599213135}]"
stratified_random_pair_5fold_non_headline	random-02	pocket_structure_ridge_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":7.392643163721705},{""alpha"":0.1,""inner_rmse"":3.007235277226739},{""alpha"":1.0,""inner_rmse"":2.253076454178841},{""alpha"":10.0,""inner_rmse"":1.9291827276519},{""alpha"":100.0,""inner_rmse"":1.6075503680447734}]"
stratified_random_pair_5fold_non_headline	random-02	concat_ecfp_pocket_ridge_S0	0.01	"[{""alpha"":0.01,""inner_rmse"":1.2141960018881295},{""alpha"":0.1,""inner_rmse"":1.2142231035699012},{""alpha"":1.0,""inner_rmse"":1.2144929444666632},{""alpha"":10.0,""inner_rmse"":1.2170840886427223},{""alpha"":100.0,""inner_rmse"":1.2370457945419455}]"
stratified_random_pair_5fold_non_headline	random-02	concat_gmolai_pocket_ridge_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":1.5622338880216196},{""alpha"":0.1,""inner_rmse"":1.5699073444571583},{""alpha"":1.0,""inner_rmse"":1.598682040303445},{""alpha"":10.0,""inner_rmse"":1.4963336824890314},{""alpha"":100.0,""inner_rmse"":1.2420494753856943}]"
stratified_random_pair_5fold_non_headline	random-02	pocket_composition_ridge_S1	100.0	"[{""alpha"":0.01,""inner_rmse"":1.6771400062975041},{""alpha"":0.1,""inner_rmse"":1.6770101602847762},{""alpha"":1.0,""inner_rmse"":1.6757172206603959},{""alpha"":10.0,""inner_rmse"":1.6633165052286707},{""alpha"":100.0,""inner_rmse"":1.5760785645732671}]"
stratified_random_pair_5fold_non_headline	random-02	pocket_structure_ridge_S1	100.0	"[{""alpha"":0.01,""inner_rmse"":1.5497282513278197},{""alpha"":0.1,""inner_rmse"":1.5496948627613971},{""alpha"":1.0,""inner_rmse"":1.549361710154038},{""alpha"":10.0,""inner_rmse"":1.546101575608573},{""alpha"":100.0,""inner_rmse"":1.5191633605887152}]"
stratified_random_pair_5fold_non_headline	random-02	concat_ecfp_pocket_ridge_S1	0.01	"[{""alpha"":0.01,""inner_rmse"":1.2183015303100475},{""alpha"":0.1,""inner_rmse"":1.2183033839790633},{""alpha"":1.0,""inner_rmse"":1.2183250786821382},{""alpha"":10.0,""inner_rmse"":1.218804650561176},{""alpha"":100.0,""inner_rmse"":1.231264885534901}]"
stratified_random_pair_5fold_non_headline	random-02	concat_gmolai_pocket_ridge_S1	100.0	"[{""alpha"":0.01,""inner_rmse"":1.4536374178963754},{""alpha"":0.1,""inner_rmse"":1.4611042344244998},{""alpha"":1.0,""inner_rmse"":1.4836216199278087},{""alpha"":10.0,""inner_rmse"":1.4081326497713267},{""alpha"":100.0,""inner_rmse"":1.2225450489125278}]"
stratified_random_pair_5fold_non_headline	random-02	negative_pocket_permuted_concat_gmolai_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":1.3581129896889625},{""alpha"":0.1,""inner_rmse"":1.367428309916593},{""alpha"":1.0,""inner_rmse"":1.4040255961803993},{""alpha"":10.0,""inner_rmse"":1.3667962078554325},{""alpha"":100.0,""inner_rmse"":1.203391078989291}]"
stratified_random_pair_5fold_non_headline	random-03	nuisance_ridge	100.0	"[{""alpha"":0.01,""inner_rmse"":1.6934189057365148},{""alpha"":0.1,""inner_rmse"":1.6928083045562867},{""alpha"":1.0,""inner_rmse"":1.6869419763521356},{""alpha"":10.0,""inner_rmse"":1.6432784564043257},{""alpha"":100.0,""inner_rmse"":1.5099741426030597}]"
stratified_random_pair_5fold_non_headline	random-03	ligand_ecfp_ridge	0.01	"[{""alpha"":0.01,""inner_rmse"":1.2932550828182148},{""alpha"":0.1,""inner_rmse"":1.2932582431681556},{""alpha"":1.0,""inner_rmse"":1.29329154705037},{""alpha"":10.0,""inner_rmse"":1.2937626678858152},{""alpha"":100.0,""inner_rmse"":1.302074057584093}]"
stratified_random_pair_5fold_non_headline	random-03	ligand_gmolai_ridge	100.0	"[{""alpha"":0.01,""inner_rmse"":2.0555071634092},{""alpha"":0.1,""inner_rmse"":1.8829148824419975},{""alpha"":1.0,""inner_rmse"":1.7693785842592005},{""alpha"":10.0,""inner_rmse"":1.756170627974669},{""alpha"":100.0,""inner_rmse"":1.5359868050812506}]"
stratified_random_pair_5fold_non_headline	random-03	protein_sequence_ridge	100.0	"[{""alpha"":0.01,""inner_rmse"":1.498603429492215},{""alpha"":0.1,""inner_rmse"":1.4986013486291059},{""alpha"":1.0,""inner_rmse"":1.4985805458464583},{""alpha"":10.0,""inner_rmse"":1.4983731012321055},{""alpha"":100.0,""inner_rmse"":1.4963553879740028}]"
stratified_random_pair_5fold_non_headline	random-03	concat_ecfp_sequence_ridge	0.01	"[{""alpha"":0.01,""inner_rmse"":1.2819253133728823},{""alpha"":0.1,""inner_rmse"":1.2819474109418445},{""alpha"":1.0,""inner_rmse"":1.2821684146902488},{""alpha"":10.0,""inner_rmse"":1.2843673190758702},{""alpha"":100.0,""inner_rmse"":1.303145177075337}]"
stratified_random_pair_5fold_non_headline	random-03	pocket_composition_ridge_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":6.127711153450473},{""alpha"":0.1,""inner_rmse"":4.857254093096028},{""alpha"":1.0,""inner_rmse"":2.608818727977276},{""alpha"":10.0,""inner_rmse"":1.9261304745120513},{""alpha"":100.0,""inner_rmse"":1.7463468340030124}]"
stratified_random_pair_5fold_non_headline	random-03	pocket_structure_ridge_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":5.984109120628514},{""alpha"":0.1,""inner_rmse"":3.2890861305174584},{""alpha"":1.0,""inner_rmse"":2.1312784004479357},{""alpha"":10.0,""inner_rmse"":2.1111698948822006},{""alpha"":100.0,""inner_rmse"":1.751374378202443}]"
stratified_random_pair_5fold_non_headline	random-03	concat_ecfp_pocket_ridge_S0	0.01	"[{""alpha"":0.01,""inner_rmse"":1.324403671899663},{""alpha"":0.1,""inner_rmse"":1.3244380040103467},{""alpha"":1.0,""inner_rmse"":1.3247787501605826},{""alpha"":10.0,""inner_rmse"":1.3279559571506163},{""alpha"":100.0,""inner_rmse"":1.3487374967996046}]"
stratified_random_pair_5fold_non_headline	random-03	concat_gmolai_pocket_ridge_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":2.5254942036748083},{""alpha"":0.1,""inner_rmse"":2.2829150529163136},{""alpha"":1.0,""inner_rmse"":1.9248311780808807},{""alpha"":10.0,""inner_rmse"":1.7743006134947568},{""alpha"":100.0,""inner_rmse"":1.5443133363825654}]"
stratified_random_pair_5fold_non_headline	random-03	pocket_composition_ridge_S1	100.0	"[{""alpha"":0.01,""inner_rmse"":1.872675444743133},{""alpha"":0.1,""inner_rmse"":1.8725036351773112},{""alpha"":1.0,""inner_rmse"":1.870792730546115},{""alpha"":10.0,""inner_rmse"":1.8543731305770417},{""alpha"":100.0,""inner_rmse"":1.738464593678833}]"
stratified_random_pair_5fold_non_headline	random-03	pocket_structure_ridge_S1	100.0	"[{""alpha"":0.01,""inner_rmse"":1.7048564797101255},{""alpha"":0.1,""inner_rmse"":1.70480934535043},{""alpha"":1.0,""inner_rmse"":1.7043390815590107},{""alpha"":10.0,""inner_rmse"":1.6997415975748014},{""alpha"":100.0,""inner_rmse"":1.6620888274828933}]"
stratified_random_pair_5fold_non_headline	random-03	concat_ecfp_pocket_ridge_S1	0.01	"[{""alpha"":0.01,""inner_rmse"":1.3287199713714286},{""alpha"":0.1,""inner_rmse"":1.3287350675974128},{""alpha"":1.0,""inner_rmse"":1.3288870201706244},{""alpha"":10.0,""inner_rmse"":1.330478638564155},{""alpha"":100.0,""inner_rmse"":1.3460997726628736}]"
stratified_random_pair_5fold_non_headline	random-03	concat_gmolai_pocket_ridge_S1	100.0	"[{""alpha"":0.01,""inner_rmse"":2.27300839542336},{""alpha"":0.1,""inner_rmse"":2.0542101645375217},{""alpha"":1.0,""inner_rmse"":1.8346262020833233},{""alpha"":10.0,""inner_rmse"":1.6961614472357547},{""alpha"":100.0,""inner_rmse"":1.528136664342442}]"
stratified_random_pair_5fold_non_headline	random-03	negative_pocket_permuted_concat_gmolai_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":2.140029804708104},{""alpha"":0.1,""inner_rmse"":2.0010853937235153},{""alpha"":1.0,""inner_rmse"":1.7945311229199636},{""alpha"":10.0,""inner_rmse"":1.7201436919448614},{""alpha"":100.0,""inner_rmse"":1.5321183205385573}]"
stratified_random_pair_5fold_non_headline	random-04	nuisance_ridge	100.0	"[{""alpha"":0.01,""inner_rmse"":1.6671871015623503},{""alpha"":0.1,""inner_rmse"":1.6664763244038543},{""alpha"":1.0,""inner_rmse"":1.659545213857835},{""alpha"":10.0,""inner_rmse"":1.6038218752209676},{""alpha"":100.0,""inner_rmse"":1.431389611191529}]"
stratified_random_pair_5fold_non_headline	random-04	ligand_ecfp_ridge	0.01	"[{""alpha"":0.01,""inner_rmse"":1.287296067468152},{""alpha"":0.1,""inner_rmse"":1.2872981935897747},{""alpha"":1.0,""inner_rmse"":1.2873193373212661},{""alpha"":10.0,""inner_rmse"":1.2875196851301798},{""alpha"":100.0,""inner_rmse"":1.2889096843503396}]"
stratified_random_pair_5fold_non_headline	random-04	ligand_gmolai_ridge	100.0	"[{""alpha"":0.01,""inner_rmse"":1.5046528478473984},{""alpha"":0.1,""inner_rmse"":1.5008878298501125},{""alpha"":1.0,""inner_rmse"":1.53832701961428},{""alpha"":10.0,""inner_rmse"":1.5017637090050866},{""alpha"":100.0,""inner_rmse"":1.3134853531467516}]"
stratified_random_pair_5fold_non_headline	random-04	protein_sequence_ridge	100.0	"[{""alpha"":0.01,""inner_rmse"":1.4516676825009984},{""alpha"":0.1,""inner_rmse"":1.4516645577930896},{""alpha"":1.0,""inner_rmse"":1.4516333193679645},{""alpha"":10.0,""inner_rmse"":1.4513217981287736},{""alpha"":100.0,""inner_rmse"":1.448290565963163}]"
stratified_random_pair_5fold_non_headline	random-04	concat_ecfp_sequence_ridge	0.01	"[{""alpha"":0.01,""inner_rmse"":1.3197523381728644},{""alpha"":0.1,""inner_rmse"":1.3197597746149643},{""alpha"":1.0,""inner_rmse"":1.3198338766929714},{""alpha"":10.0,""inner_rmse"":1.3205504742279734},{""alpha"":100.0,""inner_rmse"":1.326271322433118}]"
stratified_random_pair_5fold_non_headline	random-04	pocket_composition_ridge_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":4.9653623279609835},{""alpha"":0.1,""inner_rmse"":2.8405117031103657},{""alpha"":1.0,""inner_rmse"":1.985428080160328},{""alpha"":10.0,""inner_rmse"":1.833332817075722},{""alpha"":100.0,""inner_rmse"":1.6928976341526272}]"
stratified_random_pair_5fold_non_headline	random-04	pocket_structure_ridge_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":7.320462319059364},{""alpha"":0.1,""inner_rmse"":3.313358155143877},{""alpha"":1.0,""inner_rmse"":2.313157791995302},{""alpha"":10.0,""inner_rmse"":1.8988935519249894},{""alpha"":100.0,""inner_rmse"":1.6677893672212682}]"
stratified_random_pair_5fold_non_headline	random-04	concat_ecfp_pocket_ridge_S0	0.01	"[{""alpha"":0.01,""inner_rmse"":1.301205182187601},{""alpha"":0.1,""inner_rmse"":1.3012249666017763},{""alpha"":1.0,""inner_rmse"":1.301421919683186},{""alpha"":10.0,""inner_rmse"":1.303306942432484},{""alpha"":100.0,""inner_rmse"":1.316676455240699}]"
stratified_random_pair_5fold_non_headline	random-04	concat_gmolai_pocket_ridge_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":2.3863469961493973},{""alpha"":0.1,""inner_rmse"":2.3529859104222384},{""alpha"":1.0,""inner_rmse"":2.2151062468298406},{""alpha"":10.0,""inner_rmse"":1.8289972343069267},{""alpha"":100.0,""inner_rmse"":1.4403252099114976}]"
stratified_random_pair_5fold_non_headline	random-04	pocket_composition_ridge_S1	100.0	"[{""alpha"":0.01,""inner_rmse"":1.8361852087822124},{""alpha"":0.1,""inner_rmse"":1.8359933004989688},{""alpha"":1.0,""inner_rmse"":1.8340822540015123},{""alpha"":10.0,""inner_rmse"":1.8157416213967394},{""alpha"":100.0,""inner_rmse"":1.6860593303346594}]"
stratified_random_pair_5fold_non_headline	random-04	pocket_structure_ridge_S1	100.0	"[{""alpha"":0.01,""inner_rmse"":1.6662979493473664},{""alpha"":0.1,""inner_rmse"":1.6662421134105134},{""alpha"":1.0,""inner_rmse"":1.6656851576199463},{""alpha"":10.0,""inner_rmse"":1.6602514801309454},{""alpha"":100.0,""inner_rmse"":1.6162456677739685}]"
stratified_random_pair_5fold_non_headline	random-04	concat_ecfp_pocket_ridge_S1	0.01	"[{""alpha"":0.01,""inner_rmse"":1.2918987714700618},{""alpha"":0.1,""inner_rmse"":1.2919211086328775},{""alpha"":1.0,""inner_rmse"":1.2921434214594574},{""alpha"":10.0,""inner_rmse"":1.2942666013849615},{""alpha"":100.0,""inner_rmse"":1.309154017567706}]"
stratified_random_pair_5fold_non_headline	random-04	concat_gmolai_pocket_ridge_S1	100.0	"[{""alpha"":0.01,""inner_rmse"":1.9000593435752133},{""alpha"":0.1,""inner_rmse"":1.8656119587454447},{""alpha"":1.0,""inner_rmse"":1.7926181143701903},{""alpha"":10.0,""inner_rmse"":1.6388028435261095},{""alpha"":100.0,""inner_rmse"":1.401799025352596}]"
stratified_random_pair_5fold_non_headline	random-04	negative_pocket_permuted_concat_gmolai_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":1.7915472710104097},{""alpha"":0.1,""inner_rmse"":1.7662110601435652},{""alpha"":1.0,""inner_rmse"":1.6995122994512768},{""alpha"":10.0,""inner_rmse"":1.5932725539321613},{""alpha"":100.0,""inner_rmse"":1.386855850155791}]"
stratified_random_pair_5fold_non_headline	random-05	nuisance_ridge	100.0	"[{""alpha"":0.01,""inner_rmse"":1.6368406051582867},{""alpha"":0.1,""inner_rmse"":1.6362690797375221},{""alpha"":1.0,""inner_rmse"":1.6307934556050996},{""alpha"":10.0,""inner_rmse"":1.5898007980442415},{""alpha"":100.0,""inner_rmse"":1.4545779574817252}]"
stratified_random_pair_5fold_non_headline	random-05	ligand_ecfp_ridge	0.01	"[{""alpha"":0.01,""inner_rmse"":1.2050281870874497},{""alpha"":0.1,""inner_rmse"":1.2050419000572692},{""alpha"":1.0,""inner_rmse"":1.2051785102310744},{""alpha"":10.0,""inner_rmse"":1.2064966611942212},{""alpha"":100.0,""inner_rmse"":1.2169730160019496}]"
stratified_random_pair_5fold_non_headline	random-05	ligand_gmolai_ridge	100.0	"[{""alpha"":0.01,""inner_rmse"":1.8394571004748355},{""alpha"":0.1,""inner_rmse"":1.8148377653012797},{""alpha"":1.0,""inner_rmse"":1.6760711624203446},{""alpha"":10.0,""inner_rmse"":1.507178641826553},{""alpha"":100.0,""inner_rmse"":1.3538005978792633}]"
stratified_random_pair_5fold_non_headline	random-05	protein_sequence_ridge	100.0	"[{""alpha"":0.01,""inner_rmse"":1.4337881474798604},{""alpha"":0.1,""inner_rmse"":1.4337861437460013},{""alpha"":1.0,""inner_rmse"":1.4337661122651868},{""alpha"":10.0,""inner_rmse"":1.4335663815318558},{""alpha"":100.0,""inner_rmse"":1.431625826764191}]"
stratified_random_pair_5fold_non_headline	random-05	concat_ecfp_sequence_ridge	0.01	"[{""alpha"":0.01,""inner_rmse"":1.2152082681260485},{""alpha"":0.1,""inner_rmse"":1.2152201340515725},{""alpha"":1.0,""inner_rmse"":1.2153386690299701},{""alpha"":10.0,""inner_rmse"":1.2165133527870224},{""alpha"":100.0,""inner_rmse"":1.2278084860776783}]"
stratified_random_pair_5fold_non_headline	random-05	pocket_composition_ridge_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":7.254127327837938},{""alpha"":0.1,""inner_rmse"":5.441549427692174},{""alpha"":1.0,""inner_rmse"":2.63260703201104},{""alpha"":10.0,""inner_rmse"":1.8563691077365485},{""alpha"":100.0,""inner_rmse"":1.6765596036883397}]"
stratified_random_pair_5fold_non_headline	random-05	pocket_structure_ridge_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":5.24251662058422},{""alpha"":0.1,""inner_rmse"":3.994426974332069},{""alpha"":1.0,""inner_rmse"":2.2773758398099875},{""alpha"":10.0,""inner_rmse"":1.9678388609533917},{""alpha"":100.0,""inner_rmse"":1.6654442497147715}]"
stratified_random_pair_5fold_non_headline	random-05	concat_ecfp_pocket_ridge_S0	0.01	"[{""alpha"":0.01,""inner_rmse"":1.2461671944696364},{""alpha"":0.1,""inner_rmse"":1.2461861571120822},{""alpha"":1.0,""inner_rmse"":1.2463751621034398},{""alpha"":10.0,""inner_rmse"":1.2482069986530997},{""alpha"":100.0,""inner_rmse"":1.2628331064560216}]"
stratified_random_pair_5fold_non_headline	random-05	concat_gmolai_pocket_ridge_S0	100.0	"[{""alpha"":0.01,""inner_rmse"":1.8690536302655818},{""alpha"":0.1,""inner_rmse"":1.8518641570691616},{""alpha"":1.0,""inner_rmse"":1.725681918029984},{""alpha"":10.0,""inner_rmse"":1.4449109691530115},{""alpha"":100.0,""inner_rmse"":1.282412712089636}]"
